,Postleitzahl,Ort,Name,Straße,Anzahl Empfehlungen,Latitude,Longitude,Komplette Addresse
740,54550,Daun,Eiscafé Fontanella,Burgfriedstr. 30A,3,50.1974899999999,6.83014,"Eiscafé Fontanella, Burgfriedstr. 30A, 54550 Daun"
741,55116,Mainz,Eiscafe Florenz,Hopfengarten 6,11,49.99583,8.27606,"Eiscafe Florenz, Hopfengarten 6, 55116 Mainz"
742,55116,Mainz,Da Vito,Holzstr. 1,4,49.9963151,8.2762688,"Da Vito, Holzstr. 1, 55116 Mainz"
743,55118,Mainz,N'Eis  das Neustadteis,Gartenfeldplatz 12,739,50.0059052,8.259737,"N'Eis  das Neustadteis, Gartenfeldplatz 12, 55118 Mainz"
744,55124,Mainz,Eis Pavillion Mario,Budenheimerstr.,7,49.9999474,8.2060134,"Eis Pavillion Mario, Budenheimerstr., 55124 Mainz"
745,55126,Mainz,Gelateria Alessio,Poststraße,3,49.9858988193555,8.17502524852439,"Gelateria Alessio, Poststraße, 55126 Mainz"
746,55218,Ingelheim am Rhein,Eiscafé Napolitano,Bahnhofstr. 27,5,49.9733812,8.0552245,"Eiscafé Napolitano, Bahnhofstr. 27, 55218 Ingelheim am Rhein"
747,55237,Bornheim,Eiscafé Wenath,Am Vogelsang  9,5,49.7819499999999,8.07016,"Eiscafé Wenath, Am Vogelsang  9, 55237 Bornheim"
748,55246,Wiesbaden,Elfis Eisdiele,Mainufer 12,8,50.001211,8.3101723,"Elfis Eisdiele, Mainufer 12, 55246 Wiesbaden"
749,55411,Bingen,Eiscafe Rialto,Neugasse 6,39,49.9677328999999,7.89359449999999,"Eiscafe Rialto, Neugasse 6, 55411 Bingen"
750,55435,Gau-Algesheim,Eiscafé Napolitano,Langgasse 1,5,49.95692,8.01555999999999,"Eiscafé Napolitano, Langgasse 1, 55435 Gau-Algesheim"
751,55543,Bad Kreuznach,Die Blaue Eisdiele,Mannheimer Str. 216 - 218,29,49.8393598,7.8654386,"Die Blaue Eisdiele, Mannheimer Str. 216 - 218, 55543 Bad Kreuznach"
752,55595,Weinsheim,Il Cappuccino,Sponheimer Str. 30,14,49.8384906,7.7656892,"Il Cappuccino, Sponheimer Str. 30, 55595 Weinsheim"
753,55606,Kirn,Eiscafe Venezia,Marktplatz 13-15,9,49.78614,7.45989999999999,"Eiscafe Venezia, Marktplatz 13-15, 55606 Kirn"
754,55765,Birkenfeld,Eiscafe Venezia,Achtstr. 13,93,49.64949,7.1685678,"Eiscafe Venezia, Achtstr. 13, 55765 Birkenfeld"
755,56068,Koblenz,Brustolon,Firmungstr. 34,5,50.3607186,7.598749,"Brustolon, Firmungstr. 34, 56068 Koblenz"
756,56068,Koblenz,e Gel o Sia,Braugasse 6,271,50.360814,7.59662869999999,"e Gel o Sia, Braugasse 6, 56068 Koblenz"
757,56477,Nister-Möhrendorf,Venezia,Hauptstr. 77,4,50.657794,8.079008,"Venezia, Hauptstr. 77, 56477 Nister-Möhrendorf"
758,56588,Waldbreitbach,Eiscafe Riviera,Neuwieder Str. 77,3,50.5518726,7.4173278,"Eiscafe Riviera, Neuwieder Str. 77, 56588 Waldbreitbach"
759,56642,Kruft,Lung's Milcheis,Ochtendunger Straße 34,3,50.37706,7.34222999999999,"Lung's Milcheis, Ochtendunger Straße 34, 56642 Kruft"
760,56812,Cochem,Gelateria Fratelli Bortolot,Moselpromenade 1,51,50.1469953,7.16634929999999,"Gelateria Fratelli Bortolot, Moselpromenade 1, 56812 Cochem"
761,57072,Siegen,Das Naschwerk,Am Bahnhof 17,49,50.8750499999999,8.01696,"Das Naschwerk, Am Bahnhof 17, 57072 Siegen"
762,57339,Erndtebrück,Eiscafe Dolomiti,Marburger Str. 3,7,50.98889,8.25591,"Eiscafe Dolomiti, Marburger Str. 3, 57339 Erndtebrück"
763,58095,Hagen,Öse Eis Volkspark,Körnerstr. 33,4,51.35921,7.4708,"Öse Eis Volkspark, Körnerstr. 33, 58095 Hagen"
764,58239,Schwerte,Kuhbar,Schützenstr. 66,4,51.44908,7.58627,"Kuhbar, Schützenstr. 66, 58239 Schwerte"
765,58239,Schwerte,Eiscafe Venezia,Hüsingstr. 26,3,51.441469,7.566778,"Eiscafe Venezia, Hüsingstr. 26, 58239 Schwerte"
766,58256,Ennepetal,Eissalon Enzo Del Longo,Lindenstr. 40,7,51.3063922,7.3876748,"Eissalon Enzo Del Longo, Lindenstr. 40, 58256 Ennepetal"
767,58285,Gevelsberg,Das kleine Kaffeehaus,Mittelstr. 34,9,51.3195975,7.33830929999999,"Das kleine Kaffeehaus, Mittelstr. 34, 58285 Gevelsberg"
768,58313,Herdecke,Kuhbar,Mühlenstr. 1,3,51.3971855,7.4301,"Kuhbar, Mühlenstr. 1, 58313 Herdecke"
769,58332,Schwelm,Renzo Conti,Hauptstr. 55,41,51.2844912,7.2939979,"Renzo Conti, Hauptstr. 55, 58332 Schwelm"
770,58332,Schwelm,Kuhbar Schwelm,Hauptstr. 159,23,51.290144,7.3019779,"Kuhbar Schwelm, Hauptstr. 159, 58332 Schwelm"
771,58452,Witten,Eiscafe Simonetti,Ruhrstr. 20,8,51.4380096999999,7.33702519999999,"Eiscafe Simonetti, Ruhrstr. 20, 58452 Witten"
772,58453,Witten,Dolomiti,Holzkampstr. 6,3,51.4442284999999,7.367436,"Dolomiti, Holzkampstr. 6, 58453 Witten"
773,58455,Witten,Eisdiele Vizzini,Pferdebachstr. 79,34,51.4473972,7.3473899,"Eisdiele Vizzini, Pferdebachstr. 79, 58455 Witten"
774,58540,Meinerzhagen,Eis Café Cortina,Zur Alten Post 3,107,51.1073688,7.63905919999999,"Eis Café Cortina, Zur Alten Post 3, 58540 Meinerzhagen"
775,58675,Hemer,Eiswerk Nina Lenninghaus e.K.,Hönnetalstr. 159a,3,51.37531,7.79004999999999,"Eiswerk Nina Lenninghaus e.K., Hönnetalstr. 159a, 58675 Hemer"
776,58791,Werdohl,Eiscafé Valentino,Freiheitstr. 22,3,51.25721,7.76298,"Eiscafé Valentino, Freiheitstr. 22, 58791 Werdohl"
777,59065,Hamm,Eiscafe Casal,Marktplatz 10,4,51.68188,7.81959999999999,"Eiscafe Casal, Marktplatz 10, 59065 Hamm"
778,59399,Olfen,De Bona Eiscafé,Marktplatz 1,4,51.7073786,7.37882449999999,"De Bona Eiscafé, Marktplatz 1, 59399 Olfen"
779,59494,Soest,Venezia Eisdiele,Wildemannsgasse 1,7,51.5729721,8.10532319999999,"Venezia Eisdiele, Wildemannsgasse 1, 59494 Soest"
780,59494,Soest,Eismanufaktur Soest,Brüdertor 4,13,51.5768318,8.1032418,"Eismanufaktur Soest, Brüdertor 4, 59494 Soest"
781,59609,Dolomiti,Eisdiele Dolomiti,Hauptstr. 82,43,51.5586756,8.3251775,"Eisdiele Dolomiti, Hauptstr. 82, 59609 Dolomiti"
782,59755,Arnsberg,Eis Cafe Am Brunnen,Hauptstraße 37,4,51.4506131,7.9660522,"Eis Cafe Am Brunnen, Hauptstraße 37, 59755 Arnsberg"
783,59872,Meschede,Eiscafe Cortina,Ruhrstr. 26,3,51.3478435,8.2825701,"Eiscafe Cortina, Ruhrstr. 26, 59872 Meschede"
784,60311,Frankfurt am Main,DasEis,Hasengasse 1,22,50.1124512,8.6839397,"DasEis, Hasengasse 1, 60311 Frankfurt am Main"
785,60316,Frankfurt am Main,Mint.,Berger Str. 36,29,50.1198226,8.6951463,"Mint., Berger Str. 36, 60316 Frankfurt am Main"
786,60318,Frankfurt am Main,Rosa Canina,Spohrstr. 41,56,50.1291653,8.6903167,"Rosa Canina, Spohrstr. 41, 60318 Frankfurt am Main"
787,60318,Frankfurt am Main,Olimpio,Oeder Weg 58,5,50.122,8.68098,"Olimpio, Oeder Weg 58, 60318 Frankfurt am Main"
788,60318,Frankfurt am Main,Eis Christina,Eckenheimer Landstr. 78,163,50.1255325,8.6860254,"Eis Christina, Eckenheimer Landstr. 78, 60318 Frankfurt am Main"
789,60318,Frankfurt am Main,Bizziice,Koselstr. 42,12,50.1232493,8.6881794,"Bizziice, Koselstr. 42, 60318 Frankfurt am Main"
790,60322,Frankfurt am Main,Eiscafé Michielin,Eschersheimer Landstr. 46,17,50.1212427,8.6756567,"Eiscafé Michielin, Eschersheimer Landstr. 46, 60322 Frankfurt am Main"
791,60385,Frankfurt am Main,Venezia,Berger Str. 245,4,50.1282949,8.71038789999999,"Venezia, Berger Str. 245, 60385 Frankfurt am Main"
792,60385,Frankfurt am Main,Eis-Cafe Venezia,Berger Str. 245,4,50.1282949,8.71038789999999,"Eis-Cafe Venezia, Berger Str. 245, 60385 Frankfurt am Main"
793,60433,Frankfurt am Main,Eis-Cafe Lido,Rhaban-Fröhlich-Str. 2,3,50.1566142,8.65739329999999,"Eis-Cafe Lido, Rhaban-Fröhlich-Str. 2, 60433 Frankfurt am Main"
794,60438,Frankfurt am Main,La Piazza,Riedbergplatz  5,4,50.1768353999999,8.6288848,"La Piazza, Riedbergplatz  5, 60438 Frankfurt am Main"
795,60529,Frankfurt am Main,Eis Café Riviera,Alt Schwanheim 40,10,50.0839623,8.5811659,"Eis Café Riviera, Alt Schwanheim 40, 60529 Frankfurt am Main"
796,60594,Frankfurt am Main,Eissalon Firenze,Walther-von-Cronberg-Platz 13,5,50.105278,8.6966918,"Eissalon Firenze, Walther-von-Cronberg-Platz 13, 60594 Frankfurt am Main"
797,60594,Frankfurt am Main,The Cooking Ape,Walther-von-Cronberg-Platz 2 - 4,3,50.1051403,8.6958403,"The Cooking Ape, Walther-von-Cronberg-Platz 2 - 4, 60594 Frankfurt am Main"
798,60594,Frankfurt am Main,Bizziice,Wallstr. 26,25,50.10539,8.68755,"Bizziice, Wallstr. 26, 60594 Frankfurt am Main"
799,60594,Frankfurt am Main,Eiscafe Mini Milano,Schweizer Str. 69,16,50.10063,8.682,"Eiscafe Mini Milano, Schweizer Str. 69, 60594 Frankfurt am Main"
800,61348,Bad Homburg,Eiscafé de Pellegrin,Louisenstraße 9,6,50.2286,8.61245179999999,"Eiscafé de Pellegrin, Louisenstraße 9, 61348 Bad Homburg"
801,61440,Oberursel (Taunus),Eiscafe Daniel Nigro,Adenauerallee 14,5,50.1995213999999,8.5844829,"Eiscafe Daniel Nigro, Adenauerallee 14, 61440 Oberursel (Taunus)"
802,63065,Offenbach,Cortina,Herrnstr. 34,6,50.1051478,8.7621538,"Cortina, Herrnstr. 34, 63065 Offenbach"
803,63069,Offenbach,Eiscafe Da Claudio,Odenwaldring 70,3,50.0878749,8.7609585,"Eiscafe Da Claudio, Odenwaldring 70, 63069 Offenbach"
804,63075,Offenbach am Main,Eiscafe Triangolo,Langstr. 3,6,50.11912,8.78518,"Eiscafe Triangolo, Langstr. 3, 63075 Offenbach am Main"
805,63075,Offenbach,Eiscafé Dolomiti,Alicestr. 18,4,50.1153098,8.7834308,"Eiscafé Dolomiti, Alicestr. 18, 63075 Offenbach"
806,63110,Rodgau,Eis-Bayer,Hinter dem Born 2,5,50.008608,8.8923589,"Eis-Bayer, Hinter dem Born 2, 63110 Rodgau"
807,63179,Obertshausen,Eisdiele Dolomiti,Max - Planck Str.  2,26,50.07176,8.84803,"Eisdiele Dolomiti, Max - Planck Str.  2, 63179 Obertshausen"
808,63225,Langen,Maison De La Glace,Berliner Allee 5a,100,49.9923527,8.6486825,"Maison De La Glace, Berliner Allee 5a, 63225 Langen"
809,63322,Rödermark,Eis Venezia,Traminer Str. 13,4,49.9705182999999,8.7978376,"Eis Venezia, Traminer Str. 13, 63322 Rödermark"
810,63450,Hanau,Land of Plenty - Frozen Yogurt Bar,Am Freiheitsplatz 7,3,50.134289,8.9173201,"Land of Plenty - Frozen Yogurt Bar, Am Freiheitsplatz 7, 63450 Hanau"
811,63500,Seligenstadt,Der süße Löwer,Kleine Maingasse 2,4,50.0432902,8.97672839999999,"Der süße Löwer, Kleine Maingasse 2, 63500 Seligenstadt"
812,63500,Seligenstadt,Eis Bar Roma,Am Riegelsbach 12,10,50.0405267999999,8.9764808,"Eis Bar Roma, Am Riegelsbach 12, 63500 Seligenstadt"
813,63500,Seligenstadt,Eiscafé Maintor,Große Maingasse 22,9,50.0436294,8.9783029,"Eiscafé Maintor, Große Maingasse 22, 63500 Seligenstadt"
814,63512,Hainburg,Eis Köhler,Herderstr. 31-33,5,50.0750727,8.95860549999999,"Eis Köhler, Herderstr. 31-33, 63512 Hainburg"
815,63512,Hainburg,Eiscafe Eis-Henss,Krotzenburger Str. 20,4,50.07712,8.96957,"Eiscafe Eis-Henss, Krotzenburger Str. 20, 63512 Hainburg"
816,63654,Büdingen,Eiscafé Venzia,Vorstadt 20,12,50.2922805,9.1131817,"Eiscafé Venzia, Vorstadt 20, 63654 Büdingen"
817,63739,Aschaffenburg,Gelateria Da Rocco,Würzburger Str. 4,5,49.9740204,9.1514858,"Gelateria Da Rocco, Würzburger Str. 4, 63739 Aschaffenburg"
818,63776,Mömbris,Eiscafe Piazza De Giuseppe Raffaele,Im Markthof  4,3,50.06907,9.16634,"Eiscafe Piazza De Giuseppe Raffaele, Im Markthof  4, 63776 Mömbris"
819,63785,Obernburg,Gelateria Da Olly,Römerstr. 1,27,49.8395985,9.1440466,"Gelateria Da Olly, Römerstr. 1, 63785 Obernburg"
820,64283,Darmstadt,Coccola Die Eis- und Schokomacher,Schustergasse 7,225,49.8722885,8.65646059999999,"Coccola Die Eis- und Schokomacher, Schustergasse 7, 64283 Darmstadt"
821,64283,Darmstadt,Venezia,Ernst-Ludwig-Str. 7,11,49.8721219,8.65358949999999,"Venezia, Ernst-Ludwig-Str. 7, 64283 Darmstadt"
822,64297,Darmstadt,Eiscafé Dolomiti,Heidelberger Landstr. 257,3,49.8170082,8.6438855,"Eiscafé Dolomiti, Heidelberger Landstr. 257, 64297 Darmstadt"
823,64319,Pflungstadt,Eiscafé Venezia,Eberstädter Str. 69,3,49.8043397,8.6024479,"Eiscafé Venezia, Eberstädter Str. 69, 64319 Pflungstadt"
824,64331,Weiterstadt,Die Eisecke,Darmstädter Landstr. 6,12,49.92992,8.59972,"Die Eisecke, Darmstädter Landstr. 6, 64331 Weiterstadt"
825,64342,Seeheim-Jugenheim,Eiscafé Natale,Bergstraße 2,98,49.7650259,8.6490867,"Eiscafé Natale, Bergstraße 2, 64342 Seeheim-Jugenheim"
826,64342,Seeheim-Jugenheim,Eiscafé Natale,Bergstraße 2,26,49.7650259,8.6490867,"Eiscafé Natale, Bergstraße 2, 64342 Seeheim-Jugenheim"
827,64401,Groß-Bieberau,Wennel Eis,Bahnhofstr. 20,4,49.8018146999999,8.8265392,"Wennel Eis, Bahnhofstr. 20, 64401 Groß-Bieberau"
828,64625,Bensheim,Eiscafé Rialto,Am Wambolterhof 5,18,49.68078,8.62157,"Eiscafé Rialto, Am Wambolterhof 5, 64625 Bensheim"
829,64625,Bensheim,coccola,Bahnhofstraße 6,72,49.68115,8.62187999999999,"coccola, Bahnhofstraße 6, 64625 Bensheim"
830,64646,Heppenheim (Bergstraße),Eisboutique Monteleone,Wilhelmstr. 2,4,49.6423982,8.6411056,"Eisboutique Monteleone, Wilhelmstr. 2, 64646 Heppenheim (Bergstraße)"
831,64646,Heppenheim (Bergstraße),Coccola,Großer Markt 7,45,49.6418542,8.6448995,"Coccola, Großer Markt 7, 64646 Heppenheim (Bergstraße)"
832,64678,Lindenfels,Eiscafé Venezia,Burgstr. 28,69,49.68327,8.779,"Eiscafé Venezia, Burgstr. 28, 64678 Lindenfels"
833,64823,Groß-Umstadt,Tivoli,Carlo Mierendorff 16,9,49.86599,8.92578,"Tivoli, Carlo Mierendorff 16, 64823 Groß-Umstadt"
834,65183,Wiesbaden,Caffé Latte Art,Langgasse 27,32,50.08431,8.24025,"Caffé Latte Art, Langgasse 27, 65183 Wiesbaden"
835,65183,Wiesbaden,Eis Cafe Rialto,Marktstr. 8,3,50.0812524,8.2416806,"Eis Cafe Rialto, Marktstr. 8, 65183 Wiesbaden"
836,65197,Wiesbaden,Eiscafé Cortina,Dotzheimer Str. 77,22,50.07799,8.22402,"Eiscafé Cortina, Dotzheimer Str. 77, 65197 Wiesbaden"
837,65203,Wiesbaden,Stefano Covre Eiscafe am Rhein,Rheingaustr. 152,18,50.0366183,8.23662429999999,"Stefano Covre Eiscafe am Rhein, Rheingaustr. 152, 65203 Wiesbaden"
838,65510,Idstein-Wörsdorf,Gelateria Espresso Bar Da Raffale,Wallbacher Str. 5,53,50.2459506999999,8.25498099999999,"Gelateria Espresso Bar Da Raffale, Wallbacher Str. 5, 65510 Idstein-Wörsdorf"
839,65549,Limburg,Cafe Lazzaris,Bahnhofstr. 5,9,50.3855983,8.0632204,"Cafe Lazzaris, Bahnhofstr. 5, 65549 Limburg"
840,65582,Diez,Gefrorenes Glück,Wilhelmstr. 1,155,50.37217,8.00954999999999,"Gefrorenes Glück, Wilhelmstr. 1, 65582 Diez"
841,65594,Runkel,Ital.Eiscafe Mancuso,Borngasse 2,7,50.405206,8.15727,"Ital.Eiscafe Mancuso, Borngasse 2, 65594 Runkel"
842,65611,Niederbrechen,Eismanufaktur Niederbrechen,Limburger Str. 71,245,50.3621466,8.1639452,"Eismanufaktur Niederbrechen, Limburger Str. 71, 65611 Niederbrechen"
843,65719,Hofheim am Taunus,Eiscafé Venezia,Hauptstr. 65,9,50.0866153,8.4442167,"Eiscafé Venezia, Hauptstr. 65, 65719 Hofheim am Taunus"
844,66111,Saarbrücken,Eiscafé De Lorenzo,Sankt-Johanner-Markt 37,4,49.23232,6.99688,"Eiscafé De Lorenzo, Sankt-Johanner-Markt 37, 66111 Saarbrücken"
845,66111,Saarbrücken,Eiscafe Jesolo,Bahnhofstr. 26,3,49.2341534,6.995333,"Eiscafe Jesolo, Bahnhofstr. 26, 66111 Saarbrücken"
846,66111,Saarbrücken,Eisbar Amore,Cecilienstr.,37,49.2363,6.99674,"Eisbar Amore, Cecilienstr., 66111 Saarbrücken"
847,66111,Saarbrücken,Henry's Eismanufaktur,Kappenstr. 1,196,49.23298,6.99661,"Henry's Eismanufaktur, Kappenstr. 1, 66111 Saarbrücken"
848,66117,Saarbrücken,Eiscafé Capri,Eisenbahnstr. 47,3,49.2356405,6.9893515,"Eiscafé Capri, Eisenbahnstr. 47, 66117 Saarbrücken"
849,66265,Heusweiler,Eiscafé Da-Ren,Am Markt 3,5,49.33748,6.93015,"Eiscafé Da-Ren, Am Markt 3, 66265 Heusweiler"
850,66333,Völklingen,Eiscafé Venezia,Völklinger Str. 58,13,49.2230625,6.8098594,"Eiscafé Venezia, Völklinger Str. 58, 66333 Völklingen"
851,66424,Homburg,De Lazzero,Saarbrücker Str. 18,3,49.32074,7.34025219999999,"De Lazzero, Saarbrücker Str. 18, 66424 Homburg"
852,66459,Kirkel,Eis Cortina,Kaiserstr. 66,3,49.2857883,7.228754,"Eis Cortina, Kaiserstr. 66, 66459 Kirkel"
853,66557,Illingen,Eiscafé Venezia,Hauptstr. 44,3,49.3771669,7.0513923,"Eiscafé Venezia, Hauptstr. 44, 66557 Illingen"
854,66625,Nohfelden,Mary's Eiscafé,Saarbrücker Straße 48,3,49.57686,7.11161999999999,"Mary's Eiscafé, Saarbrücker Straße 48, 66625 Nohfelden"
855,66629,Freisen,Eiscafe Bettin,Schulstr. 15,3,49.5508,7.24984999999999,"Eiscafe Bettin, Schulstr. 15, 66629 Freisen"
856,66740,Saarlouis,Eiscafe Paradiso,Lindenstr. 102,5,49.3312257,6.75218039999999,"Eiscafe Paradiso, Lindenstr. 102, 66740 Saarlouis"
857,66763,Dillingen/Saar,Eiscafe Vulcano,Stummstr. 13,10,49.35274,6.72492,"Eiscafe Vulcano, Stummstr. 13, 66763 Dillingen/Saar"
858,66822,Lebach,Eis Costantin,Am Bahnhof  9,8,49.40878,6.90940679999999,"Eis Costantin, Am Bahnhof  9, 66822 Lebach"
859,66849,Landstuhl,Eiscafé Dolomiti,Kaiserstr. 28,4,49.4133073,7.5672598,"Eiscafé Dolomiti, Kaiserstr. 28, 66849 Landstuhl"
860,66953,Pirmasens,Zaroli-Eis,Luisenstr. 2A,59,49.20267,7.60736,"Zaroli-Eis, Luisenstr. 2A, 66953 Pirmasens"
861,67117,Limburgerhof,Eismanufaktur Zeitgeist,Carl-Bosch-Str. 11,58,49.41714,8.39013,"Eismanufaktur Zeitgeist, Carl-Bosch-Str. 11, 67117 Limburgerhof"
862,67165,Waldsee,Eiscafe Dolomiti,Ludwigstr. 22,15,49.3947549,8.4411152,"Eiscafe Dolomiti, Ludwigstr. 22, 67165 Waldsee"
863,67165,Waldsee,Dolomiti,Ludwigstr. 22,3,49.3947549,8.4411152,"Dolomiti, Ludwigstr. 22, 67165 Waldsee"
864,67346,Speyer,Eis-Bertolini,Industriestr. 50,3,49.302825,8.44817879999999,"Eis-Bertolini, Industriestr. 50, 67346 Speyer"
865,67346,Speyer,Café Hindenburg,Maximilianstr. 91,3,49.3175971999999,8.4379108,"Café Hindenburg, Maximilianstr. 91, 67346 Speyer"
866,67433,Neustadt an der Weinstraße,Eisdiele Vannini,Hauptstr. 48,6,49.3523267,8.1369441,"Eisdiele Vannini, Hauptstr. 48, 67433 Neustadt an der Weinstraße"
867,67433,Neustadt an der Weinstraße,Eissalon De Rossi,Hauptstr. 60,9,49.3527291,8.1369392,"Eissalon De Rossi, Hauptstr. 60, 67433 Neustadt an der Weinstraße"
868,67435,Neustadt an der Weinstraße,La Gelateria,Heinrichstr. 44,16,49.3272039,8.1972094,"La Gelateria, Heinrichstr. 44, 67435 Neustadt an der Weinstraße"
869,67454,Haßloch,Eis Di Meo,Langgasse 79,5,49.3633256,8.2563649,"Eis Di Meo, Langgasse 79, 67454 Haßloch"
870,67480,Edenkoben,Rialto,Tanzstr. 28,59,49.2800297,8.127168,"Rialto, Tanzstr. 28, 67480 Edenkoben"
871,67487,Maikammer,Eiscafé Bellini,Frantzplatz,4,49.3043,8.13296,"Eiscafé Bellini, Frantzplatz, 67487 Maikammer"
872,67487,St. Martin,Zappels Eis-Ecke,Tanzstr. 13,5,49.2994478,8.1022192,"Zappels Eis-Ecke, Tanzstr. 13, 67487 St. Martin"
873,67547,Worms,Vannini,Am Marktplatz,468,49.6303796814528,8.36185933996784,"Vannini, Am Marktplatz, 67547 Worms"
874,67549,Worms,Eis Simoni,von-Steuben-Str. 17,66,49.6362616,8.35330149999999,"Eis Simoni, von-Steuben-Str. 17, 67549 Worms"
875,67591,Offstein,Casa del Gelato,Wormser Str. 58,3,49.60561,8.24381,"Casa del Gelato, Wormser Str. 58, 67591 Offstein"
876,67655,Kaiserslautern,Eiscafe Dolomiten,Schillerstr. 2,4,49.44488,7.77082999999999,"Eiscafe Dolomiten, Schillerstr. 2, 67655 Kaiserslautern"
877,67659,Kaiserslautern,Eiscafé Rialto,Mühlstraße 2,18,49.4448081,7.76572709999999,"Eiscafé Rialto, Mühlstraße 2, 67659 Kaiserslautern"
878,68161,Mannheim,Eis Fontanella,L11 11,6,49.4821205,8.4683105,"Eis Fontanella, L11 11, 68161 Mannheim"
879,68161,Mannheim,Gran Caffe Vittoria,P7 19,4,49.4854122,8.4726787,"Gran Caffe Vittoria, P7 19, 68161 Mannheim"
880,68161,Mannheim,Eis Fontanella,O4 5,108,49.48651,8.46907809999999,"Eis Fontanella, O4 5, 68161 Mannheim"
881,68163,Mannheim,Eismanufaktur ZeitgEISt,Meerfeldstr. 45,397,49.4738757,8.4692504,"Eismanufaktur ZeitgEISt, Meerfeldstr. 45, 68163 Mannheim"
882,68199,Mannheim,Italo,Rheingoldstr. 5,3,49.453198,8.49094,"Italo, Rheingoldstr. 5, 68199 Mannheim"
883,68305,Mannheim,Café Wissenbach,Mittelstr. 55,6,49.4995571,8.46624499999999,"Café Wissenbach, Mittelstr. 55, 68305 Mannheim"
884,68469,Weinheim,Vanini,Hauptstr. 78,49,49.5498235,8.6717149,"Vanini, Hauptstr. 78, 68469 Weinheim"
885,68535,Edingen-Neckarhausen,Eiscafé Leone,Rathausstraße 2,3,49.44744,8.61299,"Eiscafé Leone, Rathausstraße 2, 68535 Edingen-Neckarhausen"
886,68549,Ilvesheim,Eis Leone,Brückenstr. 1,4,49.469635,8.56577699999999,"Eis Leone, Brückenstr. 1, 68549 Ilvesheim"
887,68623,Lampertheim,Eis - Oberfeld,Neue Schulstr.  5,104,49.59658,8.46978,"Eis - Oberfeld, Neue Schulstr.  5, 68623 Lampertheim"
888,68723,Schwetzingen,Grancaffé La Gelateria,Dreikönigstr. 8,16,49.3858474,8.5726101,"Grancaffé La Gelateria, Dreikönigstr. 8, 68723 Schwetzingen"
889,68753,Waghäusel,Cafe Vincenza,Waghäuseler Str. 10,3,49.24252,8.54746,"Cafe Vincenza, Waghäuseler Str. 10, 68753 Waghäusel"
890,68804,Altlußheim,Da Mario,Tullastr. 21,32,49.303687,8.5022531,"Da Mario, Tullastr. 21, 68804 Altlußheim"
891,69115,Heidelberg,Gelato go,Nightingalestr. 1,11,49.4013853,8.6691168,"Gelato go, Nightingalestr. 1, 69115 Heidelberg"
892,69115,Heidelberg,Bio-Eismanufaktur,Kleinschmidtstr. 1,18,49.405258,8.6873344,"Bio-Eismanufaktur, Kleinschmidtstr. 1, 69115 Heidelberg"
893,69117,Heidelberg,Schmelzpunkt,Hauptstraße 90,47,49.41092,8.7015,"Schmelzpunkt, Hauptstraße 90, 69117 Heidelberg"
894,69117,Heidelberg,That's Gelato,Steingasse 12,12,49.41274,8.70947,"That's Gelato, Steingasse 12, 69117 Heidelberg"
895,69117,Heidelberg,Amorino Eiscafé,Hauptstraße 177,3,49.41185,8.7084148,"Amorino Eiscafé, Hauptstraße 177, 69117 Heidelberg"
896,69117,Heidelberg,Chocolaterie St.Anna No.1,St.-Anna-Gasse 1,4,49.4096076,8.6941998,"Chocolaterie St.Anna No.1, St.-Anna-Gasse 1, 69117 Heidelberg"
897,69117,Heidelberg,Gelati caffè bar,Hauptsraße 141,22,49.4117483,8.7065032,"Gelati caffè bar, Hauptsraße 141, 69117 Heidelberg"
898,69117,Heidelberg,Gelato go,Hauptstraße 100,120,49.4111723,8.703017,"Gelato go, Hauptstraße 100, 69117 Heidelberg"
899,69120,Heidelberg,Capri,Brückenstr. 19,16,49.4145864,8.69206389999999,"Capri, Brückenstr. 19, 69120 Heidelberg"
900,69121,Heidelberg,That's Gelato,Steubenstr. 34,12,49.4240699,8.6882878,"That's Gelato, Steubenstr. 34, 69121 Heidelberg"
901,69126,Heidelberg,Eis Dolomiti,Rathausstraße 60,5,49.3787852,8.6919132,"Eis Dolomiti, Rathausstraße 60, 69126 Heidelberg"
902,69190,Walldorf,Eiscafe Capri,Hauptstr. 7,3,49.3025181,8.6416483,"Eiscafe Capri, Hauptstr. 7, 69190 Walldorf"
903,69221,Dossenheim,Eiscafé Italia,Schwabenheimer Str. 4,3,49.4508555,8.6711323,"Eiscafé Italia, Schwabenheimer Str. 4, 69221 Dossenheim"
904,69234,Dielheim,Adria,Hauptstr. 47,4,49.28239,8.73359,"Adria, Hauptstr. 47, 69234 Dielheim"
905,69257,Wiesenbach,Eiscafe Tremiti,Hauptstr. 22,3,49.3596693999999,8.80407649999999,"Eiscafe Tremiti, Hauptstr. 22, 69257 Wiesenbach"
906,69434,Hirschhorn-Langenthal,Corinnas Eisperle,Wald-Mechelbacher Str. 33,9,49.4725662,8.84743469999999,"Corinnas Eisperle, Wald-Mechelbacher Str. 33, 69434 Hirschhorn-Langenthal"
907,69469,Weinheim,Bertolini,Am Hauptbahnhof 10,8,49.55437,8.66683999999999,"Bertolini, Am Hauptbahnhof 10, 69469 Weinheim"
908,69502,Hemsbach,Eis Café Ciao,Bachgasse 23,4,49.5905721,8.6556698,"Eis Café Ciao, Bachgasse 23, 69502 Hemsbach"
